diagnostic_context,method,mitigation,reps,shots_per_circuit,physical_shots_total,circuits,accepted_shots,acceptance,obs_exact,obs_estimate,abs_err_vs_exact,standard_error,qpu_shots_needed_for_target_se,simulator_runtime_sec,time,seed,noise_label,observable,z1_exact,z0z1_exact,p1,p2,p_ro,noise_scale,z1_estimate,z0z1_estimate,mpf_shots_needed_per_circuit,mpf_coeff_low,mpf_coeff_high,obs_low_reps_raw,obs_high_reps_raw,obs_low_reps_postselected,obs_high_reps_postselected,acceptance_low_reps,acceptance_high_reps,rel_error_improvement_vs_raw_baseline,qpu_ready_candidate,qpu_readiness_reason
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,6863.0,0.822021484375,0.8997458345693597,0.8701967338122945,0.029549100757065294,0.016566599325902195,5622,6.389715917001013,0.5,2028,low,Z0,0.334777045048253,0.23452287961761276,0.0003,0.001,0.005,1.0,0.38399474234714503,0.2541914761594395,2811.0,-0.8,1.8,,,0.8735697940503433,0.8716958716958717,0.853515625,0.822021484375,0.49434469624589233,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.8997458345693597,0.8544921875,0.04525364706935975,0.005739323281211212,675,8.169617707986617,0.5,2028,low,Z0,0.334777045048253,0.23452287961761276,0.0003,0.001,0.005,1.0,0.364501953125,0.245361328125,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.8997458345693597,0.85205078125,0.04769505331935975,0.005783461002158176,686,8.169617707986617,0.5,2028,low,Z0,0.334777045048253,0.23452287961761276,0.0003,0.001,0.005,1.0,0.32958984375,0.21240234375,,,,,,,,,,-0.05394938105779816,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,7071.0,0.8631591796875,0.8997458345693597,0.881770612360345,0.017975222209014707,0.005609260924088362,645,8.169617707986617,0.5,2028,low,Z0,0.334777045048253,0.23452287961761276,0.0003,0.001,0.005,1.0,0.38283128270400224,0.26460189506434734,,,,,,,,,,0.6027895346984015,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.8997458345693597,0.85009765625,0.04964817831935975,0.01137780193510555,5304,8.169617707986617,0.5,2028,low,Z0,0.334777045048253,0.23452287961761276,0.0003,0.001,0.005,1.0,0.30166015625,0.18603515625,2652.0,-0.8,1.8,0.8544921875,0.85205078125,,,,,-0.09710888590403668,False,"diagnostic time, not official t=1.0; relative error improvement -0.097 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,13866.0,0.8294677734375,0.8997458345693597,0.892199404151459,0.007546430417900707,0.01101509609547906,4970,8.169617707986617,0.5,2028,low,Z0,0.334777045048253,0.23452287961761276,0.0003,0.001,0.005,1.0,0.3175760334394472,0.20977543759090622,2485.0,-0.8,1.8,,,0.881770612360345,0.8875643855776306,0.8631591796875,0.8294677734375,0.833241497501088,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.8647464349484324,0.87939453125,0.014648096301567604,0.0074389648374902405,567,6.305995417002123,0.75,2028,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.78662109375,0.68359375,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.8647464349484324,0.82861328125,0.036133153698432396,0.008747209796983742,784,6.305995417002123,0.75,2028,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.75390625,0.60791015625,,,,,,,,,,-1.4667474158103067,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,3499.0,0.854248046875,0.8647464349484324,0.9091168905401543,0.044370455591721925,0.007041835531455725,508,6.305995417002123,0.75,2028,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.8199485567304944,0.7290654472706487,,,,,,,,,,-2.029093656830581,False,"diagnostic time, not official t=1.0; relative error improvement -2.029 < 0.100"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.8647464349484324,0.7879882812499999,0.07675815369843253,0.016832134960821785,5804,6.305995417002123,0.75,2028,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.727734375,0.54736328125,2902.0,-0.8,1.8,0.87939453125,0.82861328125,,,,,-4.240145348458561,False,"diagnostic time, not official t=1.0; relative error improvement -4.240 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,6869.0,0.82275390625,0.8647464349484324,0.831282155223663,0.0334642797247694,0.016502783645124152,5578,6.305995417002123,0.75,2028,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.7637444187105601,0.5950265739342229,2789.0,-0.8,1.8,,,0.9091168905401543,0.8658753709198813,0.854248046875,0.82275390625,-1.2845480419997055,False,"diagnostic time, not official t=1.0; relative error improvement -1.285 < 0.100"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.8647464349484324,0.877197265625,0.012450830676567604,0.005304738783579692,577,7.974655832978897,0.75,2028,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.771728515625,0.6689453125,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.8647464349484324,0.851806640625,0.012939794323432396,0.005787849347700218,687,7.974655832978897,0.75,2028,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.744384765625,0.615234375,,,,,,,,,,-0.03927156826451907,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,7064.0,0.8623046875,0.8647464349484324,0.9113816534541337,0.04663521850570129,0.0048967753757817025,492,7.974655832978897,0.75,2028,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.8012457531143827,0.7126274065685164,,,,,,,,,,-2.7455507762601354,False,"diagnostic time, not official t=1.0; relative error improvement -2.746 < 0.100"
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.8647464349484324,0.8314941406249999,0.03325229432343246,0.011249318668786682,5184,7.974655832978897,0.75,2028,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.7225097656249999,0.572265625,2592.0,-0.8,1.8,0.877197265625,0.851806640625,,,,,-1.6706888228761396,False,"diagnostic time, not official t=1.0; relative error improvement -1.671 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,13944.0,0.83984375,0.8647464349484324,0.8668249097948327,0.0020784748464003355,0.010773759733236216,4756,7.974655832978897,0.75,2028,low,Z0,0.7700804422901781,0.6348268772386105,0.0003,0.001,0.005,1.0,0.7566196765782612,0.623444586373094,2378.0,-0.8,1.8,,,0.9113816534541337,0.8866279069767442,0.8623046875,0.83984375,0.8330653672520008,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.6845639601747561,0.7578125,0.07324853982524393,0.010194881035455362,1065,6.345524708012817,1.0,2028,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.94287109375,0.71533203125,,,,,,,,,,0.0,False,baseline/control
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.6845639601747561,0.66650390625,0.01806005392475607,0.011648461529082057,1390,6.345524708012817,1.0,2028,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.93896484375,0.626953125,,,,,,,,,,0.753441447872631,False,baseline/control
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,3497.0,0.853759765625,0.6845639601747561,0.7820989419502431,0.09753498177548703,0.010537746808819245,1138,6.345524708012817,1.0,2028,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.9839862739490992,0.7660852158993423,,,,,,,,,,-0.3315621309064398,False,relative error improvement -0.332 < 0.100
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.6845639601747561,0.5934570312499999,0.09110692892475614,0.022497634297666304,10366,6.345524708012817,1.0,2028,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.93583984375,0.5562500000000001,5183.0,-0.8,1.8,0.7578125,0.66650390625,,,,,-0.2438053938292651,False,relative error improvement -0.244 < 0.100
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,6880.0,0.825927734375,0.6845639601747561,0.6262865573472841,0.05827740282747196,0.023779741571239996,11582,6.345524708012817,1.0,2028,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.9830149418220981,0.6093014991693823,5791.0,-0.8,1.8,,,0.7820989419502431,0.6955365060597103,0.853759765625,0.825927734375,0.2043881971366262,True,ready
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.6845639601747561,0.754638671875,0.07007471170024393,0.0072493978308547785,1077,8.08261375001166,1.0,2028,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.955810546875,0.72509765625,,,,,,,,,,0.0,False,baseline/control
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.6845639601747561,0.6806640625,0.00389989767475607,0.008094115233833691,1342,8.08261375001166,1.0,2028,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.947265625,0.650390625,,,,,,,,,,0.9443465755315766,False,baseline/control
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,7061.0,0.8619384765625,0.6845639601747561,0.7787848746636453,0.09422091448888925,0.007465106660139819,1142,8.08261375001166,1.0,2028,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.9883869140348392,0.7671717886984847,,,,,,,,,,-0.3445779825956996,False,relative error improvement -0.345 < 0.100
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.6845639601747561,0.6214843750000001,0.06307958517475598,0.015681264129482547,10074,8.08261375001166,1.0,2028,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.9404296875,0.590625,5037.0,-0.8,1.8,0.754638671875,0.6806640625,,,,,0.09982383595683918,False,relative error improvement 0.100 < 0.100
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,13881.0,0.83251953125,0.6845639601747561,0.6670600768086731,0.017503883366082995,0.016331041051185748,10926,8.08261375001166,1.0,2028,low,Z0,0.9912671465636668,0.6758311067384228,0.0003,0.001,0.005,1.0,0.9892318177457357,0.6562918945544087,5463.0,-0.8,1.8,,,0.7787848746636453,0.7167155425219941,0.8619384765625,0.83251953125,0.750211125506178,True,ready
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.9370271010898633,0.90771484375,0.029312257339863312,0.006556056405698882,441,6.320865000016056,1.25,2028,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.87451171875,0.7900390625,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.9370271010898633,0.89404296875,0.04298413233986331,0.006999706502438856,502,6.320865000016056,1.25,2028,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.81298828125,0.7236328125,,,,,,,,,,-0.4664217716663835,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,3505.0,0.855712890625,0.9370271010898633,0.9389443651925821,0.001917264102718752,0.00581167792519186,346,6.320865000016056,1.25,2028,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.9069900142653352,0.8459343794579173,,,,,,,,,,0.9345917279420387,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.9370271010898633,0.8831054687500001,0.053921632339863246,0.013647530458303955,3816,6.320865000016056,1.25,2028,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.7637695312499999,0.6705078124999999,1908.0,-0.8,1.8,0.90771484375,0.89404296875,,,,,-0.839559188999488,False,"diagnostic time, not official t=1.0; relative error improvement -0.840 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,6876.0,0.822998046875,0.9370271010898633,0.9206926241319029,0.01633447695796042,0.012393631765325923,3146,6.320865000016056,1.25,2028,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.798881438602564,0.7195740627344672,1573.0,-0.8,1.8,,,0.9389443651925821,0.9288045090477604,0.855712890625,0.822998046875,0.44274244154692627,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.9370271010898633,0.91796875,0.019058351089863312,0.004382434726692503,394,8.17668049997883,1.25,2028,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.88037109375,0.80712890625,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.9370271010898633,0.8994140625,0.03761303858986331,0.004829292235742105,478,8.17668049997883,1.25,2028,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.7880859375,0.70703125,,,,,,,,,,-0.973572551608035,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,7093.0,0.8658447265625,0.9370271010898633,0.9458621175807134,0.008835016490850056,0.0038538222867959405,305,8.17668049997883,1.25,2028,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.9058226420414494,0.8516847596221627,,,,,,,,,,0.536422828544218,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.9370271010898633,0.8845703125,0.05245678858986336,0.009373108106692559,3600,8.17668049997883,1.25,2028,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.7142578125000001,0.626953125,1800.0,-0.8,1.8,0.91796875,0.8994140625,,,,,-1.7524305928944655,False,"diagnostic time, not official t=1.0; relative error improvement -1.752 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,13914.0,0.8326416015625,0.9370271010898633,0.938809499602047,0.0017823985121836472,0.007940898869356205,2584,8.17668049997883,1.25,2028,low,Z0,0.7849436925151991,0.7219707936050624,0.0003,0.001,0.005,1.0,0.7607839036663566,0.6995934032684039,1292.0,-0.8,1.8,,,0.9458621175807134,0.9419439964814543,0.8658447265625,0.8326416015625,0.9064767721100666,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.9539526359368348,0.9609375,0.00698486406316523,0.004324460347636316,192,6.325010208005551,1.5,2028,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.94482421875,0.91455078125,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.9539526359368348,0.93896484375,0.01498779218683477,0.005375204897110656,296,6.325010208005551,1.5,2028,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.87548828125,0.8212890625,,,,,,,,,,-1.1457528809863433,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,3491.0,0.852294921875,0.9539526359368348,0.9988541965052994,0.044901560568464616,0.0008099733037095042,7,6.325010208005551,1.5,2028,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.9868232598109424,0.9856774563162418,,,,,,,,,,-5.428408650821648,False,"diagnostic time, not official t=1.0; relative error improvement -5.428 < 0.100"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.9539526359368348,0.92138671875,0.03256591718683477,0.010275279771046964,2164,6.325010208005551,1.5,2028,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.82001953125,0.7466796874999999,1082.0,-0.8,1.8,0.9609375,0.93896484375,,,,,-3.662355185775418,False,"diagnostic time, not official t=1.0; relative error improvement -3.662 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,6862.0,0.822998046875,0.9539526359368348,0.9517917540387151,0.002160881898119693,0.007222606733751016,1070,6.325010208005551,1.5,2028,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.8535553346015576,0.8053470886402727,535.0,-0.8,1.8,,,0.9988541965052994,0.9727083951349748,0.852294921875,0.822998046875,0.6906336503361417,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.9539526359368348,0.96533203125,0.01137939531316523,0.0028839464538671787,171,8.124007458012784,1.5,2028,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.958740234375,0.927978515625,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.9539526359368348,0.935302734375,0.01864990156183477,0.003909511061759832,314,8.124007458012784,1.5,2028,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.866943359375,0.81494140625,,,,,,,,,,-0.6389185056483652,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,7024.0,0.857421875,0.9539526359368348,0.9982915717539863,0.04433893581715154,0.0006971649558379803,10,8.124007458012784,1.5,2028,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.9891799544419134,0.9874715261958997,,,,,,,,,,-2.8964228411903603,False,"diagnostic time, not official t=1.0; relative error improvement -2.896 < 0.100"
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.9539526359368348,0.911279296875,0.04267333906183479,0.007405675581563617,2248,8.124007458012784,1.5,2028,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.793505859375,0.7245117187500001,1124.0,-0.8,1.8,0.96533203125,0.935302734375,,,,,-2.7500533101670595,False,"diagnostic time, not official t=1.0; relative error improvement -2.750 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,13889.0,0.8380126953125,0.9539526359368348,0.9609880098946988,0.007035373957864022,0.00460957009047402,872,8.124007458012784,1.5,2028,low,Z0,0.8447650468333716,0.7987176827702065,0.0003,0.001,0.005,1.0,0.8377019213699944,0.798689931264693,436.0,-0.8,1.8,,,0.9982915717539863,0.9775673707210488,0.857421875,0.8380126953125,0.38174448077003303,False,"diagnostic time, not official t=1.0"
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,0.9271155626310368,0.83203125,0.09508431263103678,0.00866763690108679,770,6.349402208987158,2.0,2028,low,Z0,0.9098451346141808,0.8369606972452175,0.0003,0.001,0.005,1.0,0.89501953125,0.73779296875,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,0.9271155626310368,0.92529296875,0.0018225938810367825,0.00592582985481491,360,6.349402208987158,2.0,2028,low,Z0,0.9098451346141808,0.8369606972452175,0.0003,0.001,0.005,1.0,0.92333984375,0.85546875,,,,,,,,,,0.9808318130446066,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,3482.0,0.85009765625,0.9271155626310368,0.8627225732337737,0.06439298939726312,0.008569574729097832,753,6.349402208987158,2.0,2028,low,Z0,0.9098451346141808,0.8369606972452175,0.0003,0.001,0.005,1.0,0.9316484778862723,0.7943710511200459,,,,,,,,,,0.3227800925781274,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,0.9271155626310368,0.99990234375,0.0727867811189632,0.012722262515937603,3316,6.349402208987158,2.0,2028,low,Z0,0.9098451346141808,0.8369606972452175,0.0003,0.001,0.005,1.0,0.94599609375,0.949609375,1658.0,-0.8,1.8,0.83203125,0.92529296875,,,,,0.23450273651970827,False,"diagnostic time, not official t=1.0"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,6864.0,0.82568359375,0.9271155626310368,1.0374387362089597,0.11032317357792287,0.011067964472958203,2510,6.349402208987158,2.0,2028,low,Z0,0.9098451346141808,0.8369606972452175,0.0003,0.001,0.005,1.0,0.9940070603876116,1.031445796596571,1255.0,-0.8,1.8,,,0.8627225732337737,0.9597871082199881,0.85009765625,0.82568359375,-0.16026682557004596,False,"diagnostic time, not official t=1.0; relative error improvement -0.160 < 0.100"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,0.9271155626310368,0.839599609375,0.08751595325603678,0.00600163242703408,738,8.098328291991493,2.0,2028,low,Z0,0.9098451346141808,0.8369606972452175,0.0003,0.001,0.005,1.0,0.8974609375,0.746337890625,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,0.9271155626310368,0.927001953125,0.00011360950603678255,0.004143828049180635,352,8.098328291991493,2.0,2028,low,Z0,0.9098451346141808,0.8369606972452175,0.0003,0.001,0.005,1.0,0.9326171875,0.867919921875,,,,,,,,,,0.998701842329199,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,7069.0,0.8629150390625,0.9271155626310368,0.8656104116565285,0.06150515097450826,0.005955446113569528,727,8.098328291991493,2.0,2028,low,Z0,0.9098451346141808,0.8369606972452175,0.0003,0.001,0.005,1.0,0.9278540104682416,0.7934644221247701,,,,,,,,,,0.29721212320491197,False,"diagnostic time, not official t=1.0"
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,0.9271155626310368,0.996923828125,0.06980826549396324,0.008870602350737864,3224,8.098328291991493,2.0,2028,low,Z0,0.9098451346141808,0.8369606972452175,0.0003,0.001,0.005,1.0,0.9607421875,0.965185546875,1612.0,-0.8,1.8,0.839599609375,0.927001953125,,,,,0.20233668380744146,False,"diagnostic time, not official t=1.0"
time_window,MPF23_postselected,MPF_postselected,"2,3",8192,16384,2,13936.0,0.8382568359375,0.9271155626310368,1.0472233351570839,0.1201077725260471,0.0073331945328489155,2204,8.098328291991493,2.0,2028,low,Z0,0.9098451346141808,0.8369606972452175,0.0003,0.001,0.005,1.0,0.9969042097119075,1.0441275448689913,1102.0,-0.8,1.8,,,0.8656104116565285,0.9665064802679482,0.8629150390625,0.8382568359375,-0.37241003562698616,False,"diagnostic time, not official t=1.0; relative error improvement -0.372 < 0.100"
time_window,baseline_ST2_k2_raw,none,2,4096,4096,1,4096.0,1.0,-0.17105499903038957,-0.15478515625,0.016269842780389565,0.015436689909513197,2441,6.357235000003129,0.25,2026,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.55517578125,-0.4970703125,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,4096,4096,1,4096.0,1.0,-0.17105499903038957,-0.1884765625,0.017421563469610435,0.01534496387596064,2412,6.357235000003129,0.25,2026,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.57421875,-0.4970703125,,,,,,,,,,-0.07078867969204143,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,4096,4096,1,2818.0,0.68798828125,-0.17105499903038957,-0.14052519517388218,0.030529803856507387,0.018650845412650333,3563,6.357235000003129,0.25,2026,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.595457771469127,-0.5450674237047551,,,,,,,,,,-0.8764658189141015,False,"diagnostic time, not official t=1.0; relative error improvement -0.876 < 0.100"
time_window,MPF23_raw,MPF,"2,3",4096,8192,2,8192.0,1.0,-0.17105499903038957,-0.21542968750000002,0.04437468846961046,0.030255950522511746,18748,6.357235000003129,0.25,2026,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.5894531250000001,-0.4970703125,9374.0,-0.8,1.8,-0.15478515625,-0.1884765625,,,,,-1.727419623445676,False,"diagnostic time, not official t=1.0; relative error improvement -1.727 < 0.100"
time_window,MPF23_postselected,MPF_postselected,"2,3",4096,8192,2,5375.0,0.624267578125,-0.17105499903038957,-0.22758766552690915,0.056532666496519585,0.038006909462600116,29584,6.357235000003129,0.25,2026,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.670368237263494,-0.5572194282634153,14792.0,-0.8,1.8,,,-0.14052519517388218,-0.18889323425889715,0.68798828125,0.624267578125,-2.4746903986472306,False,"diagnostic time, not official t=1.0; relative error improvement -2.475 < 0.100; target-SE shot estimate 29584 > budget 20000"
time_window,baseline_ST2_k2_raw,none,2,8192,8192,1,8192.0,1.0,-0.17105499903038957,-0.162353515625,0.008701483405389565,0.010901958637972707,2435,8.29984875000082,0.25,2026,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.56787109375,-0.497802734375,,,,,,,,,,0.0,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,baseline_ST2_k3_raw_control,none_control,3,8192,8192,1,8192.0,1.0,-0.17105499903038957,-0.153076171875,0.017978827155389565,0.010918329659755364,2442,8.29984875000082,0.25,2026,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.5419921875,-0.481201171875,,,,,,,,,,-1.0661795601717468,False,"diagnostic time, not official t=1.0; baseline/control"
time_window,postselection_ST2_k2_weight1,postselection,2,8192,8192,1,5733.0,0.6998291015625,-0.17105499903038957,-0.15157858015000872,0.019476418880380847,0.013054541718770844,3491,8.29984875000082,0.25,2026,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.6089307517878947,-0.5426478283621141,,,,,,,,,,-1.2382871946083873,False,"diagnostic time, not official t=1.0; relative error improvement -1.238 < 0.100"
time_window,MPF23_raw,MPF,"2,3",8192,16384,2,16384.0,1.0,-0.17105499903038957,-0.14565429687500003,0.025400702155389532,0.02150129945988537,18938,8.29984875000082,0.25,2026,heron_prior,Z0,0.6127109639921351,-0.5583440350382545,0.0006,0.003,0.01,1.0,0.5212890625,-0.46791992187500003,9469.0,-0.8,1.8,-0.162353515625,-0.153076171875,,,,,-1.9191232083091403,False,"diagnostic time, not official t=1.0; relative error improvement -1.919 < 0.100"
